# {"env_id": "CartPole-v0", "t_start": 1586993485.3301396} 
r,l,t
200.0,200,330.164478
200.0,200,331.019849
200.0,200,331.873958
200.0,200,332.727009
200.0,200,333.58081
200.0,200,334.433519
200.0,200,335.28878
200.0,200,336.141424
200.0,200,336.995375
200.0,200,337.849024
200.0,200,338.705006
200.0,200,339.573791
200.0,200,340.428437
200.0,200,341.289377
200.0,200,342.145239
200.0,200,343.002929
200.0,200,343.858344
200.0,200,344.715275
200.0,200,345.571974
200.0,200,346.4277
200.0,200,347.285283
200.0,200,348.141458
200.0,200,349.000473
200.0,200,349.85565
200.0,200,350.713533
200.0,200,351.570836
93.0,93,351.967495
200.0,200,352.82527
200.0,200,353.677814
200.0,200,354.531819
200.0,200,355.387946
200.0,200,356.241222
139.0,139,356.834532
81.0,81,357.18047
78.0,78,357.512968
200.0,200,358.36631
72.0,72,358.674054
200.0,200,359.52527
74.0,74,359.841093
166.0,166,360.550711
200.0,200,361.402219
200.0,200,362.253597
161.0,161,362.939767
53.0,53,363.167224
59.0,59,363.418663
80.0,80,363.75866
106.0,106,364.210558
78.0,78,364.542968
75.0,75,364.861835
200.0,200,365.714287
200.0,200,366.567514
200.0,200,367.419448
200.0,200,368.273109
200.0,200,369.12662
163.0,163,369.82083
200.0,200,370.674499
73.0,73,370.986744
32.0,32,371.123017
12.0,12,371.174094
110.0,110,371.642106
200.0,200,372.496914
180.0,180,373.263917
60.0,60,373.519939
200.0,200,374.376952
59.0,59,374.628184
200.0,200,375.476774
200.0,200,376.326029
200.0,200,377.174247
200.0,200,378.023508
200.0,200,378.871819
200.0,200,379.72049
200.0,200,380.573243
200.0,200,381.42198
200.0,200,382.272837
200.0,200,383.122028
200.0,200,383.973461
200.0,200,384.822431
200.0,200,385.675924
200.0,200,386.53077
200.0,200,387.384207
200.0,200,388.236406
200.0,200,389.08997
200.0,200,389.945039
200.0,200,390.798521
200.0,200,391.652553
200.0,200,392.506763
200.0,200,393.363126
200.0,200,394.216476
200.0,200,395.070379
200.0,200,395.926507
200.0,200,396.783189
200.0,200,397.636906
200.0,200,398.493747
200.0,200,399.352145
200.0,200,400.210311
200.0,200,401.067746
200.0,200,401.924885
200.0,200,402.781917
200.0,200,403.637318
200.0,200,404.491603
200.0,200,405.34655
200.0,200,406.200224
200.0,200,407.053366
200.0,200,407.908733
200.0,200,408.76205
200.0,200,409.617683
200.0,200,410.470167
200.0,200,411.323733
200.0,200,412.177106
200.0,200,413.031762
65.0,65,413.3095
200.0,200,414.16254
200.0,200,415.017821
200.0,200,415.872654
200.0,200,416.729415
200.0,200,417.583021
200.0,200,418.435511
200.0,200,419.291135
200.0,200,420.143158
18.0,18,420.220366
200.0,200,421.074218
200.0,200,421.926284
200.0,200,422.779244
200.0,200,423.634188
