# {"t_start": 1587332344.1616411, "env_id": "CartPole-v0"} 
r,l,t
14.0,14,22.04868
20.0,20,22.067975
12.0,12,22.080125
10.0,10,22.088811
19.0,19,22.106703
44.0,44,22.149005
24.0,24,22.17199
13.0,13,22.184844
25.0,25,22.21213
19.0,19,22.232079
13.0,13,22.243905
28.0,28,22.270452
29.0,29,22.298845
16.0,16,22.315138
27.0,27,22.342159
47.0,47,22.387054
11.0,11,22.398513
55.0,55,22.45563
20.0,20,22.475485
16.0,16,22.491993
13.0,13,22.50469
14.0,14,22.516661
12.0,12,22.527812
16.0,16,22.54312
40.0,40,22.582719
10.0,10,22.591491
26.0,26,22.61737
16.0,16,22.632037
15.0,15,22.644966
24.0,24,22.670141
18.0,18,22.687361
14.0,14,22.705073
30.0,30,22.73473
14.0,14,22.749777
26.0,26,22.776216
12.0,12,22.786904
36.0,36,22.822205
14.0,14,22.83655
21.0,21,22.855053
22.0,22,22.875788
14.0,14,22.889224
11.0,11,22.899106
16.0,16,22.915303
17.0,17,22.932085
10.0,10,22.941586
8.0,8,22.948087
10.0,10,22.962488
31.0,31,22.992114
38.0,38,23.028551
65.0,65,23.0939
15.0,15,23.108324
10.0,10,23.11764
11.0,11,23.128779
29.0,29,23.155967
15.0,15,23.170012
36.0,36,23.205805
13.0,13,23.218297
42.0,42,23.258438
20.0,20,23.278673
16.0,16,23.293852
15.0,15,23.309208
10.0,10,23.318253
19.0,19,23.337793
23.0,23,23.360017
29.0,29,23.385251
13.0,13,23.395956
19.0,19,23.415045
28.0,28,23.442063
11.0,11,23.456005
20.0,20,23.475568
39.0,39,23.51389
43.0,43,23.554286
32.0,32,23.586471
25.0,25,23.611726
19.0,19,23.629633
11.0,11,23.640197
23.0,23,23.666877
38.0,38,23.703739
11.0,11,23.717835
26.0,26,23.743696
14.0,14,23.757402
18.0,18,23.777932
10.0,10,23.789686
32.0,32,23.823777
18.0,18,23.842691
10.0,10,23.851745
14.0,14,23.867139
26.0,26,23.892694
20.0,20,23.913409
17.0,17,23.92877
35.0,35,23.963577
18.0,18,23.986219
46.0,46,24.028979
32.0,32,24.058844
12.0,12,24.069526
12.0,12,24.081254
44.0,44,24.122654
11.0,11,24.132527
36.0,36,24.166898
15.0,15,24.181512
28.0,28,24.207279
19.0,19,24.229567
13.0,13,24.243374
18.0,18,24.260565
19.0,19,24.281365
13.0,13,24.294605
12.0,12,24.305305
15.0,15,24.318592
12.0,12,24.329295
33.0,33,24.358958
21.0,21,24.379392
19.0,19,24.39701
15.0,15,24.411615
13.0,13,24.424375
26.0,26,24.450062
13.0,13,24.462196
51.0,51,24.516717
25.0,25,24.542341
19.0,19,24.558542
16.0,16,24.574692
45.0,45,24.616099
9.0,9,24.624766
34.0,34,24.656683
19.0,19,24.675154
15.0,15,24.690138
34.0,34,24.723458
14.0,14,24.737355
52.0,52,24.787878
12.0,12,24.798308
19.0,19,24.816705
18.0,18,24.834175
21.0,21,24.853886
32.0,32,24.885339
15.0,15,24.899452
17.0,17,24.916109
35.0,35,24.951433
13.0,13,24.962422
20.0,20,24.986502
38.0,38,25.027506
17.0,17,25.044489
68.0,68,25.110794
