# {"env_id": "Acrobot-v1", "t_start": 1587192015.0094283} 
r,l,t
-76.0,77,438.794982
-80.0,81,439.165293
-92.0,93,439.590629
-80.0,81,439.964839
-99.0,100,440.423283
-96.0,97,440.866702
-75.0,76,441.213049
-76.0,77,441.565315
-77.0,78,441.922124
-101.0,102,442.390077
-67.0,68,442.699878
-110.0,111,443.206217
-95.0,96,443.64463
-88.0,89,444.052964
-63.0,64,444.346062
-70.0,71,444.670185
-76.0,77,445.022077
-78.0,79,445.383238
-77.0,78,445.738738
-91.0,92,446.163414
-69.0,70,446.483442
-94.0,95,446.917724
-107.0,108,447.411116
-99.0,100,447.868444
-90.0,91,448.284939
-89.0,90,448.698997
-76.0,77,449.051756
-68.0,69,449.368856
-69.0,70,449.691157
-68.0,69,450.008661
-78.0,79,450.375111
-90.0,91,450.792837
-62.0,63,451.081245
-62.0,63,451.371537
-62.0,63,451.664277
-92.0,93,452.093279
-91.0,92,452.515069
-71.0,72,452.845401
-70.0,71,453.17155
